maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha,
5,27,3,b,5-27-3-B,yo me giras tuvijātasya pūrvīr yuktenābhi tryaruṇo gṛṇāti,Tryaruya who with attentive spirit accepteth many a song from me the mighty.,यो मे गिरस्तुविजातस्य पूर्वीर्युक्तेनाभि त्र्यरुणो गृणाति,5-27-3,eva | te | agne | su-matim | cakānaḥ | naviṣṭhāya | navamam | trasadasyuḥ || yaḥ | me | giraḥ | tuvi-jātasya | pūrvīḥ | yuktena | abhi | tri-aruṇaḥ | gr̥ṇāti ||5.27.3||,
5,27,4,a,5-27-4-A,yo ma iti pravocaty aśvamedhāya sūraye,"He who declares his wish to me, to Asvamedha, to the Prince,",यो म इति प्रवोचत्यश्वमेधाय सूरये,5-27-4,yaḥ | me | iti | pra-vocati | aśva-medhāya | sūraye || dadat | r̥cā | sanim | yate | dadat | medhām | r̥ta-yate ||5.27.4||,
5,27,4,b,5-27-4-B,dadad ṛcā saniṁ yate dadan medhām ṛtāyate,"Pays him who with his verse seeks gain, gives power to him who keeps the Law.",दददृचा सनिं यते ददन्मेधामृतायते,5-27-4,yaḥ | me | iti | pra-vocati | aśva-medhāya | sūraye || dadat | r̥cā | sanim | yate | dadat | medhām | r̥ta-yate ||5.27.4||,
5,27,5,a,5-27-5-A,yasya mā paruṣāḥ śatam uddharṣayanty ukṣaṇaḥ,"From whom a hundred oxen, all of speckled hue, delight my heart,",यस्य मा परुषाः शतमुद्धर्षयन्त्युक्षणः,5-27-5,yasya | mā | paruṣāḥ | śatam | ut-harṣayanti | ukṣaṇaḥ || aśva-medhasya | dānāḥ | somāḥ-iva | tri-āśiraḥ ||5.27.5||,
5,27,5,b,5-27-5-B,aśvamedhasya dānāḥ somā iva tryāśiraḥ,"The gifts of Asvamedha, like thrice-mingled draughts of Soma juice.",अश्वमेधस्य दानाः सोमा इव त्र्याशिरः,5-27-5,yasya | mā | paruṣāḥ | śatam | ut-harṣayanti | ukṣaṇaḥ || aśva-medhasya | dānāḥ | somāḥ-iva | tri-āśiraḥ ||5.27.5||,
5,27,6,a,5-27-6-A,indrāgnī śatadāvny aśvamedhe suvīryam,"To Asvamedha who bestows a hundred gifts grant hero power,",इन्द्राग्नी शतदाव्न्यश्वमेधे सुवीर्यम्,5-27-6,indrāgnī iti | śata-dāvni | aśva-medhe | su-vīryam || kṣatram | dhārayatam | br̥hat | divi | sūryam-iva | ajaram ||5.27.6||,
5,27,6,b,5-27-6-B,kṣatraṁ dhārayatam bṛhad divi sūryam ivājaram,O Indra-Agni! lofty rule like the unwasting Sun in heaven.,क्षत्रं धारयतं बृहद्दिवि सूर्यमिवाजरम्,5-27-6,indrāgnī iti | śata-dāvni | aśva-medhe | su-vīryam || kṣatram | dhārayatam | br̥hat | divi | sūryam-iva | ajaram ||5.27.6||,
5,28,1,a,5-28-1-A,samiddho agnir divi śocir aśret pratyaṅṅ uṣasam urviyā vi bhāti,AGNI inflamed hath sent to heaven his lustre: he shines forth widely turning unto Morning.,समिद्धो अग्निर्दिवि शोचिरश्रेत्प्रत्यङ्ङुषसमुर्विया वि भाति,5-28-1,sam-iddhaḥ | agniḥ | divi | śociḥ | aśret | pratyaṅ | uṣasam | urviyā | vi | bhāti || eti | prācī | viśva-vārā | namaḥ-bhiḥ | devān | īḷānā | haviṣā | ghr̥tācī ||5.28.1||,
5,28,1,b,5-28-1-B,eti prācī viśvavārā namobhir devām̐ īḻānā haviṣā ghṛtācī,"Eastward the ladle goes that brings all blessing, praising the Godswith homage and oblation.",एति प्राची विश्ववारा नमोभिर्देवाँ ईळाना हविषा घृताची,5-28-1,sam-iddhaḥ | agniḥ | divi | śociḥ | aśret | pratyaṅ | uṣasam | urviyā | vi | bhāti || eti | prācī | viśva-vārā | namaḥ-bhiḥ | devān | īḷānā | haviṣā | ghr̥tācī ||5.28.1||,
5,28,2,a,5-28-2-A,samidhyamāno amṛtasya rājasi haviṣ kṛṇvantaṁ sacase svastaye,"Enkindled, thou art King of the immortal world: him who brings offerings thou attendest for his weal.",समिध्यमानो अमृतस्य राजसि हविष्कृण्वन्तं सचसे स्वस्तये,5-28-2,sam-idhyamānaḥ | amr̥tasya | rājasi | haviḥ | kr̥ṇvantam | sacase | svastaye || viśvam | saḥ | dhatte | draviṇam | yam | invasi | ātithyam | agne | ni | ca | dhatte | it | puraḥ ||5.28.2||,
5,28,2,b,5-28-2-B,viśvaṁ sa dhatte draviṇaṁ yam invasy ātithyam agne ni ca dhatta it puraḥ,"He whom thou urgest on makes all possessions his: he sets before thee, Agni, gifts that guests may claim",विश्वं स धत्ते द्रविणं यमिन्वस्यातिथ्यमग्ने नि च धत्त इत्पुरः,5-28-2,sam-idhyamānaḥ | amr̥tasya | rājasi | haviḥ | kr̥ṇvantam | sacase | svastaye || viśvam | saḥ | dhatte | draviṇam | yam | invasi | ātithyam | agne | ni | ca | dhatte | it | puraḥ ||5.28.2||,
5,28,3,a,5-28-3-A,agne śardha mahate saubhagāya tava dyumnāny uttamāni santu,"Show thyself strong for mighty bliss, O Agni, most excellent be thine effulgent splendours.",अग्ने शर्ध महते सौभगाय तव द्युम्नान्युत्तमानि सन्तु,5-28-3,agne | śardha | mahate | saubhagāya | tava | dyumnāni | ut-tamāni | santu || sam | jāḥ-patyam | su-yamam | ā | kr̥ṇuṣva | śatru-yatām | abhi | tiṣṭha | mahāṁsi ||5.28.3||,
5,28,3,b,5-28-3-B,saṁ jāspatyaṁ suyamam ā kṛṇuṣva śatrūyatām abhi tiṣṭhā mahāṁsi,"Make easy to maintain our household lordship, and overcome the might of those who hate us.",सं जास्पत्यं सुयममा कृणुष्व शत्रूयतामभि तिष्ठा महांसि,5-28-3,agne | śardha | mahate | saubhagāya | tava | dyumnāni | ut-tamāni | santu || sam | jāḥ-patyam | su-yamam | ā | kr̥ṇuṣva | śatru-yatām | abhi | tiṣṭha | mahāṁsi ||5.28.3||,
5,28,4,a,5-28-4-A,samiddhasya pramahaso 'gne vande tava śriyam,"Thy glory, Agni, I adore, kindled, exalted in thy strength.",समिद्धस्य प्रमहसोऽग्ने वन्दे तव श्रियम्,5-28-4,sam-iddhasya | pra-mahasaḥ | agne | vande | tava | śriyam || vr̥ṣabhaḥ | dyumna-vān | asi | sam | adhvareṣu | idhyase ||5.28.4||,
5,28,4,b,5-28-4-B,vṛṣabho dyumnavām̐ asi sam adhvareṣv idhyase,"A Steer of brilliant splendour, thou art lighted well at sacred rites.",वृषभो द्युम्नवाँ असि समध्वरेष्विध्यसे,5-28-4,sam-iddhasya | pra-mahasaḥ | agne | vande | tava | śriyam || vr̥ṣabhaḥ | dyumna-vān | asi | sam | adhvareṣu | idhyase ||5.28.4||,
5,28,5,a,5-28-5-A,samiddho agna āhuta devān yakṣi svadhvara,"Agni, invoked and kindled, serve the Gods, thou skilled in sacrifice:",समिद्धो अग्न आहुत देवान्यक्षि स्वध्वर,5-28-5,sam-iddhaḥ | agne | ā-huta | devān | yakṣi | su-adhvara || tvam | hi | havya-vāṭ | asi ||5.28.5||,
5,28,5,b,5-28-5-B,tvaṁ hi havyavāḻ asi,For thou art bearer of our gifts.,त्वं हि हव्यवाळसि,5-28-5,sam-iddhaḥ | agne | ā-huta | devān | yakṣi | su-adhvara || tvam | hi | havya-vāṭ | asi ||5.28.5||,
5,28,6,a,5-28-6-A,ā juhotā duvasyatāgnim prayaty adhvare,Invoke and worship Agni while the sacrificial rite proceeds:,आ जुहोता दुवस्यताग्निं प्रयत्यध्वरे,5-28-6,ā | juhota | duvasyata | agnim | pra-yati | adhvare || vr̥ṇīdhvam | havya-vāhanam ||5.28.6||,
5,28,6,b,5-28-6-B,vṛṇīdhvaṁ havyavāhanam,For offering-bearer choose ye him.,वृणीध्वं हव्यवाहनम्,5-28-6,ā | juhota | duvasyata | agnim | pra-yati | adhvare || vr̥ṇīdhvam | havya-vāhanam ||5.28.6||,
5,29,1,a,5-29-1-A,try aryamā manuṣo devatātā trī rocanā divyā dhārayanta,"MAN'S worship of the Gods hath three great lustres, and three celestial lights have they established",त्र्यर्यमा मनुषो देवताता त्री रोचना दिव्या धारयन्त,5-29-1,trī | aryamā | manuṣaḥ | deva-tātā | trī | rocanā | divyā | dhārayanta || arcanti | tvā | marutaḥ | pūta-dakṣāḥ | tvam | eṣām | r̥ṣiḥ | indra | asi | dhīraḥ ||5.29.1||,
5,29,1,b,5-29-1-B,arcanti tvā marutaḥ pūtadakṣās tvam eṣām ṛṣir indrāsi dhīraḥ,"The Maruts gifted with pure strength adore thee, for thou, O Indra, art their sapient Rsi.",अर्चन्ति त्वा मरुतः पूतदक्षास्त्वमेषामृषिरिन्द्रासि धीरः,5-29-1,trī | aryamā | manuṣaḥ | deva-tātā | trī | rocanā | divyā | dhārayanta || arcanti | tvā | marutaḥ | pūta-dakṣāḥ | tvam | eṣām | r̥ṣiḥ | indra | asi | dhīraḥ ||5.29.1||,
5,29,2,a,5-29-2-A,anu yad īm maruto mandasānam ārcann indram papivāṁsaṁ sutasya,"What time the Maruts sang their song to Indra, joyous when he had drunk of Soma juices,",अनु यदीं मरुतो मन्दसानमार्चन्निन्द्रं पपिवांसं सुतस्य,5-29-2,anu | yat | īm | marutaḥ | mandasānam | ārcan | indram | papi-vāṁsam | sutasya || ā | adatta | vajram | abhi | yat | ahim | han | apaḥ | yahvīḥ | asr̥jat | sartavai | ūm̐ iti ||5.29.2||,
5,29,2,b,5-29-2-B,ādatta vajram abhi yad ahiṁ hann apo yahvīr asṛjat sartavā u,"He grasped his thunderbolt to slay the Dragon, and loosed, that they might flow, the youthful Waters.",आदत्त वज्रमभि यदहिं हन्नपो यह्वीरसृजत्सर्तवा उ,5-29-2,anu | yat | īm | marutaḥ | mandasānam | ārcan | indram | papi-vāṁsam | sutasya || ā | adatta | vajram | abhi | yat | ahim | han | apaḥ | yahvīḥ | asr̥jat | sartavai | ūm̐ iti ||5.29.2||,
5,29,3,a,5-29-3-A,uta brahmāṇo maruto me asyendraḥ somasya suṣutasya peyāḥ,"And, O ye Brahmans, Maruts, so may Indra drink draughts of this my carefully pressed Sorna;",उत ब्रह्माणो मरुतो मे अस्येन्द्रः सोमस्य सुषुतस्य पेयाः,5-29-3,uta | brahmāṇaḥ | marutaḥ | me | asya | indraḥ | somasya | su-sutasya | peyāḥ || tat | hi | havyam | manuṣe | gāḥ | avindat | ahan | ahim | papi-vān | indraḥ | asya ||5.29.3||,
5,29,3,b,5-29-3-B,tad dhi havyam manuṣe gā avindad ahann ahim papivām̐ indro asya,"For this oblation found for man the cattle, and Indra, having quaffed it, slew the Dragon.",तद्धि हव्यं मनुषे गा अविन्ददहन्नहिं पपिवाँ इन्द्रो अस्य,5-29-3,uta | brahmāṇaḥ | marutaḥ | me | asya | indraḥ | somasya | su-sutasya | peyāḥ || tat | hi | havyam | manuṣe | gāḥ | avindat | ahan | ahim | papi-vān | indraḥ | asya ||5.29.3||,
5,29,4,a,5-29-4-A,ād rodasī vitaraṁ vi ṣkabhāyat saṁvivyānaś cid bhiyase mṛgaṁ kaḥ,Then heaven and earth he sundered and supported: wrapped even in these he struck the Beast with terror.,आद्रोदसी वितरं वि ष्कभायत्संविव्यानश्चिद्भियसे मृगं कः,5-29-4,āt | rodasī iti | vi-taram | vi | skabhāyat | sam-vivyānaḥ | cit | bhiyase | mr̥gam | kariti kaḥ || jigartim | indraḥ | apa-jargurāṇaḥ | prati | śvasantam | ava | dānavam | hanniti han ||5.29.4||,
5,29,4,b,5-29-4-B,jigartim indro apajargurāṇaḥ prati śvasantam ava dānavaṁ han,"So Indra forced the Engulfer to disgorgement, and slew the Danava. panting against him.",जिगर्तिमिन्द्रो अपजर्गुराणः प्रति श्वसन्तमव दानवं हन्,5-29-4,āt | rodasī iti | vi-taram | vi | skabhāyat | sam-vivyānaḥ | cit | bhiyase | mr̥gam | kariti kaḥ || jigartim | indraḥ | apa-jargurāṇaḥ | prati | śvasantam | ava | dānavam | hanniti han ||5.29.4||,
5,29,5,a,5-29-5-A,adha kratvā maghavan tubhyaṁ devā anu viśve adaduḥ somapeyam,"Thus all the Gods, O Maghavan, delivered to thee of their free will the draught of Soma;",अध क्रत्वा मघवन्तुभ्यं देवा अनु विश्वे अददुः सोमपेयम्,5-29-5,adha | kratvā | magha-van | tubhyam | devāḥ | anu | viśve | adaduḥ | soma-peyam || yat | sūryasya | haritaḥ | patantīḥ | puraḥ | satīḥ | uparāḥ | etaśe | kariti kaḥ ||5.29.5||,
5,29,5,b,5-29-5-B,yat sūryasya haritaḥ patantīḥ puraḥ satīr uparā etaśe kaḥ,When thou for Etasa didst cause to tarry the flying mares of Surya racing forward.,यत्सूर्यस्य हरितः पतन्तीः पुरः सतीरुपरा एतशे कः,5-29-5,adha | kratvā | magha-van | tubhyam | devāḥ | anu | viśve | adaduḥ | soma-peyam || yat | sūryasya | haritaḥ | patantīḥ | puraḥ | satīḥ | uparāḥ | etaśe | kariti kaḥ ||5.29.5||,
5,29,6,a,5-29-6-A,nava yad asya navatiṁ ca bhogān sākaṁ vajreṇa maghavā vivṛścat,"When Maghavan with the thunderbolt demolished his nine-and-ninety castles all together,",नव यदस्य नवतिं च भोगान्साकं वज्रेण मघवा विवृश्चत्,5-29-6,nava | yat | asya | navatim | ca | bhogān | sākam | vajreṇa | magha-vā | vivr̥ścat || arcanti | indram | marutaḥ | sadha-sthe | traistubhena | vacasā | bādhata | dyām ||5.29.6||,
5,29,6,b,5-29-6-B,arcantīndram marutaḥ sadhasthe traiṣṭubhena vacasā bādhata dyām,"The Maruts, where they met, glorified Indra: ye with the Trstup hymn obstructed heaven.",अर्चन्तीन्द्रं मरुतः सधस्थे त्रैष्टुभेन वचसा बाधत द्याम्,5-29-6,nava | yat | asya | navatim | ca | bhogān | sākam | vajreṇa | magha-vā | vivr̥ścat || arcanti | indram | marutaḥ | sadha-sthe | traistubhena | vacasā | bādhata | dyām ||5.29.6||,
5,29,7,a,5-29-7-A,sakhā sakhye apacat tūyam agnir asya kratvā mahiṣā trī śatāni,"As friend to aid a friend, Agni dressed quickly three hundred buffaloes, even as he willed it.",सखा सख्ये अपचत्तूयमग्निरस्य क्रत्वा महिषा त्री शतानि,5-29-7,sakhā | sakhye | apacat | tūyam | agniḥ | asya | kratvā | mahiṣā | trī | śatāni || trī | sākam | indraḥ | manuṣaḥ | sarāṁsi | sutam | pibat | vr̥tra-hatyāya | somam ||5.29.7||,
5,29,7,b,5-29-7-B,trī sākam indro manuṣaḥ sarāṁsi sutam pibad vṛtrahatyāya somam,"And Indra, from man's gift, for Vrtra's slaughter, drank ofr at once three lakes of pressed-out Soma.",त्री साकमिन्द्रो मनुषः सरांसि सुतं पिबद्वृत्रहत्याय सोमम्,5-29-7,sakhā | sakhye | apacat | tūyam | agniḥ | asya | kratvā | mahiṣā | trī | śatāni || trī | sākam | indraḥ | manuṣaḥ | sarāṁsi | sutam | pibat | vr̥tra-hatyāya | somam ||5.29.7||,
5,29,8,a,5-29-8-A,trī yac chatā mahiṣāṇām agho mās trī sarāṁsi maghavā somyāpāḥ,"When thou three hundred buffaloes' flesh hadst eaten, and drunk, as Maghavan, three lakes of Soma,",त्री यच्छता महिषाणामघो मास्त्री सरांसि मघवा सोम्यापाः,5-29-8,trī | yat | śatā | mahiṣāṇām | aghaḥ | māḥ | trī | sarāṁsi | magha-vā | somyā | apāḥ || kāram | na | viśve | ahvanta | devāḥ | bharam | indrāya | yat | ahim | jaghāna ||5.29.8||,
5,29,8,b,5-29-8-B,kāraṁ na viśve ahvanta devā bharam indrāya yad ahiṁ jaghāna,All the Gods raised as 'twere a shout of triumph to Indra praise because he slew the Dragon.,कारं न विश्वे अह्वन्त देवा भरमिन्द्राय यदहिं जघान,5-29-8,trī | yat | śatā | mahiṣāṇām | aghaḥ | māḥ | trī | sarāṁsi | magha-vā | somyā | apāḥ || kāram | na | viśve | ahvanta | devāḥ | bharam | indrāya | yat | ahim | jaghāna ||5.29.8||,
5,29,9,a,5-29-9-A,uśanā yat sahasyair ayātaṁ gṛham indra jūjuvānebhir aśvaiḥ,"What time ye came with strong steeds swiftly speeding, O Usana and Indra, to the dwelling,",उशना यत्सहस्यैरयातं गृहमिन्द्र जूजुवानेभिरश्वैः,5-29-9,uśanā | yat | sahasyaiḥ | ayātam | gr̥ham | indra | jūjuvānebhiḥ | aśvaiḥ || vanvānaḥ | atra | sa-ratham | yayātha | kutsena | devaiḥ | avanoḥ | ha | śuṣṇam ||5.29.9||,
5,29,9,b,5-29-9-B,vanvāno atra sarathaṁ yayātha kutsena devair avanor ha śuṣṇam,Thou camest thither -conquering together with Kutsa and the Gods: thou slewest Susna.,वन्वानो अत्र सरथं ययाथ कुत्सेन देवैरवनोर्ह शुष्णम्,5-29-9,uśanā | yat | sahasyaiḥ | ayātam | gr̥ham | indra | jūjuvānebhiḥ | aśvaiḥ || vanvānaḥ | atra | sa-ratham | yayātha | kutsena | devaiḥ | avanoḥ | ha | śuṣṇam ||5.29.9||,
