maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha,
7,11,1,b,7-11-1-B,ā viśvebhiḥ sarathaṁ yāhi devair ny agne hotā prathamaḥ sadeha,"Come hither with all Deities about thee here take thy seat, the first, as Priest, O Agni.",आ विश्वेभिः सरथं याहि देवैर्न्यग्ने होता प्रथमः सदेह ,7-11-1,mahān | asi | adhvarasya | pra-ketaḥ | na | r̥te | tvat | amr̥tāḥ | mādayante || ā | viśvebhiḥ | sa-ratham | yāhi | devaiḥ | ni | agne | hotā | prathamaḥ | sada | iha ||7.11.1||,
7,11,2,a,7-11-2-A,tvām īḻate ajiraṁ dūtyāya haviṣmantaḥ sadam in mānuṣāsaḥ,"Men with oblations evermore entreat thee, the swift, to undertake an envoy's duty.",त्वामीळते अजिरं दूत्याय हविष्मन्तः सदमिन्मानुषासः,7-11-2,tvām | īḷate | ajiram | dūtyāya | haviṣmantaḥ | sadam | it | mānuṣāsaḥ || yasya | devaiḥ | ā | asadaḥ | barhiḥ | agne | ahāni | asmai | su-dinā | bhavanti ||7.11.2||,
7,11,2,b,7-11-2-B,yasya devair āsado barhir agne 'hāny asmai sudinā bhavanti,"He on whose sacred grass with Gods thou sittest, to him, O Agni, are the days propitious.",यस्य देवैरासदो बर्हिरग्नेऽहान्यस्मै सुदिना भवन्ति ,7-11-2,tvām | īḷate | ajiram | dūtyāya | haviṣmantaḥ | sadam | it | mānuṣāsaḥ || yasya | devaiḥ | ā | asadaḥ | barhiḥ | agne | ahāni | asmai | su-dinā | bhavanti ||7.11.2||,
7,11,3,a,7-11-3-A,triś cid aktoḥ pra cikitur vasūni tve antar dāśuṣe martyāya,Three times a day in thee are shown the treasures sent for the mortal who presents oblation.,त्रिश्चिदक्तोः प्र चिकितुर्वसूनि त्वे अन्तर्दाशुषे मर्त्याय,7-11-3,triḥ | cit | aktoḥ | pra | cikituḥ | vasūni | tve iti | antaḥ | dāśuṣe | martyāya || manuṣvat | agne | iha | yakṣi | devān | bhava | naḥ | dūtaḥ | abhiśasti-pāvā ||7.11.3||,
7,11,3,b,7-11-3-B,manuṣvad agna iha yakṣi devān bhavā no dūto abhiśastipāvā,"Bring the Gods hither like a man, O Agni: be thou our envoy, guarding us from curses.",मनुष्वदग्न इह यक्षि देवान्भवा नो दूतो अभिशस्तिपावा ,7-11-3,triḥ | cit | aktoḥ | pra | cikituḥ | vasūni | tve iti | antaḥ | dāśuṣe | martyāya || manuṣvat | agne | iha | yakṣi | devān | bhava | naḥ | dūtaḥ | abhiśasti-pāvā ||7.11.3||,
7,11,4,a,7-11-4-A,agnir īśe bṛhato adhvarasyāgnir viśvasya haviṣaḥ kṛtasya,"Lord of the lofty sacrifice is Agni, Agni is Lord of every gift presented.",अग्निरीशे बृहतो अध्वरस्याग्निर्विश्वस्य हविषः कृतस्य,7-11-4,agniḥ | īśe | br̥hataḥ | adhvarasya | agniḥ | viśvasya | haviṣaḥ | kr̥tasya || kratum | hi | asya | vasavaḥ | juṣanta | atha | devāḥ | dadhire | havya-vāham ||7.11.4||,
7,11,4,b,7-11-4-B,kratuṁ hy asya vasavo juṣantāthā devā dadhire havyavāham,"The Vasus were contented with his wisdom, so the Gods made him their oblationbearer.",क्रतुं ह्यस्य वसवो जुषन्ताथा देवा दधिरे हव्यवाहम् ,7-11-4,agniḥ | īśe | br̥hataḥ | adhvarasya | agniḥ | viśvasya | haviṣaḥ | kr̥tasya || kratum | hi | asya | vasavaḥ | juṣanta | atha | devāḥ | dadhire | havya-vāham ||7.11.4||,
7,11,5,a,7-11-5-A,āgne vaha haviradyāya devān indrajyeṣṭhāsa iha mādayantām,"O Agni, bring the Gods to taste our presents: with Indra leading, here let them be joyful.",आग्ने वह हविरद्याय देवानिन्द्रज्येष्ठास इह मादयन्ताम्,7-11-5,ā | agne | vaha | haviḥ-adyāya | devān | indra-jyeṣṭhāsaḥ | iha | mādayantām || imam | yajñam | divi | deveṣu | dhehi | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.11.5||,
7,11,5,b,7-11-5-B,imaṁ yajñaṁ divi deveṣu dhehi yūyam pāta svastibhiḥ sadā naḥ,"Convey this sacrifice to Gods in heaven. Ye Gods, preserve us evermore with blessings.",इमं यज्ञं दिवि देवेषु धेहि यूयं पात स्वस्तिभिः सदा नः ,7-11-5,ā | agne | vaha | haviḥ-adyāya | devān | indra-jyeṣṭhāsaḥ | iha | mādayantām || imam | yajñam | divi | deveṣu | dhehi | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.11.5||,
7,12,1,a,7-12-1-A,aganma mahā namasā yaviṣṭhaṁ yo dīdāya samiddhaḥ sve duroṇe,"WE with great reverence have approached The Youngest who hath shone forth well-kindled in his dwelling,",अगन्म महा नमसा यविष्ठं यो दीदाय समिद्धः स्वे दुरोणे,7-12-1,aganma | mahā | namasā | yaviṣṭham | yaḥ | dīdāya | sam-iddhaḥ | sve | duroṇe || citra-bhānum | rodasī iti | antaḥ | urvī iti | su-āhutam | viśvataḥ | pratyañcam ||7.12.1||,
7,12,1,b,7-12-1-B,citrabhānuṁ rodasī antar urvī svāhutaṁ viśvataḥ pratyañcam,"With wondrous light between wide earth and heaven, well-worshipped, looking forth in all directions.",चित्रभानुं रोदसी अन्तरुर्वी स्वाहुतं विश्वतः प्रत्यञ्चम् ,7-12-1,aganma | mahā | namasā | yaviṣṭham | yaḥ | dīdāya | sam-iddhaḥ | sve | duroṇe || citra-bhānum | rodasī iti | antaḥ | urvī iti | su-āhutam | viśvataḥ | pratyañcam ||7.12.1||,
7,12,2,a,7-12-2-A,sa mahnā viśvā duritāni sāhvān agniḥ ṣṭave dama ā jātavedāḥ,"Through his great might o'ercoming all misfortunes, praised in the house is Agni Jatavedas.",स मह्ना विश्वा दुरितानि साह्वानग्निः ष्टवे दम आ जातवेदाः,7-12-2,saḥ | mahnā | viśvā | duḥ-itāni | sāhvān | agniḥ | stave | dame | ā | jāta-vedāḥ || saḥ | naḥ | rakṣiṣat | duḥ-itāt | avadyāt | asmān | gr̥ṇataḥ | uta | naḥ | maghonaḥ ||7.12.2||,
7,12,2,b,7-12-2-B,sa no rakṣiṣad duritād avadyād asmān gṛṇata uta no maghonaḥ,"May he protect us from disgrace and trouble, both us who laud him and our noble patrons.",स नो रक्षिषद्दुरितादवद्यादस्मान्गृणत उत नो मघोनः ,7-12-2,saḥ | mahnā | viśvā | duḥ-itāni | sāhvān | agniḥ | stave | dame | ā | jāta-vedāḥ || saḥ | naḥ | rakṣiṣat | duḥ-itāt | avadyāt | asmān | gr̥ṇataḥ | uta | naḥ | maghonaḥ ||7.12.2||,
7,12,3,a,7-12-3-A,tvaṁ varuṇa uta mitro agne tvāṁ vardhanti matibhir vasiṣṭhāḥ,"O Agni, thou art Varuna and Mitra: Vasisthas with their holy hymns exalt thee.",त्वं वरुण उत मित्रो अग्ने त्वां वर्धन्ति मतिभिर्वसिष्ठाः,7-12-3,tvam | varuṇaḥ | uta | mitraḥ | agne | tvām | vardhanti | mati-bhiḥ | vasiṣṭhāḥ || tve iti | vasu | su-sananāni | santu | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.12.3||,
7,12,3,b,7-12-3-B,tve vasu suṣaṇanāni santu yūyam pāta svastibhiḥ sadā naḥ,"With thee be most abundant gain of treasure. Ye Gods, preserve us evermore with blessings.",त्वे वसु सुषणनानि सन्तु यूयं पात स्वस्तिभिः सदा नः ,7-12-3,tvam | varuṇaḥ | uta | mitraḥ | agne | tvām | vardhanti | mati-bhiḥ | vasiṣṭhāḥ || tve iti | vasu | su-sananāni | santu | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.12.3||,
7,13,1,a,7-13-1-A,prāgnaye viśvaśuce dhiyaṁdhe 'suraghne manma dhītim bharadhvam,"BRING song and hymn to Agni, Asura-slayer, enlightener of all and thought-bestower.",प्राग्नये विश्वशुचे धियंधेऽसुरघ्ने मन्म धीतिं भरध्वम्,7-13-1,pra | agnaye | viśva-śuce | dhiyam-dhe | asura-ghne | manma | dhītim | bharadhvam || bhare | haviḥ | na | barhiṣi | prīṇānaḥ | vaiśvānarāya | yataye | matīnām ||7.13.1||,
7,13,1,b,7-13-1-B,bhare havir na barhiṣi prīṇāno vaiśvānarāya yataye matīnām,"Like an oblation on the grass, to please him, I bring this to Vaisvanara, hymn-inspirer.",भरे हविर्न बर्हिषि प्रीणानो वैश्वानराय यतये मतीनाम् ,7-13-1,pra | agnaye | viśva-śuce | dhiyam-dhe | asura-ghne | manma | dhītim | bharadhvam || bhare | haviḥ | na | barhiṣi | prīṇānaḥ | vaiśvānarāya | yataye | matīnām ||7.13.1||,
7,13,2,a,7-13-2-A,tvam agne śociṣā śośucāna ā rodasī apṛṇā jāyamānaḥ,"Thou with thy flame, O Agni, brightly glowing, hast at thy birth filled full the earth and heaven.",त्वमग्ने शोचिषा शोशुचान आ रोदसी अपृणा जायमानः,7-13-2,tvam | agne | śociṣā | śośucānaḥ | ā | rodasī iti | apr̥ṇāḥ | jāyamānaḥ || tvam | devān | abhi-śasteḥ | amuñcaḥ | vaiśvānara | jāta-vedaḥ | mahi-tvā ||7.13.2||,
7,13,2,b,7-13-2-B,tvaṁ devām̐ abhiśaster amuñco vaiśvānara jātavedo mahitvā,"TIOU with thy might, Vaisvanara Jatavedas, settest the Gods free frodi the curse that bound them.",त्वं देवाँ अभिशस्तेरमुञ्चो वैश्वानर जातवेदो महित्वा ,7-13-2,tvam | agne | śociṣā | śośucānaḥ | ā | rodasī iti | apr̥ṇāḥ | jāyamānaḥ || tvam | devān | abhi-śasteḥ | amuñcaḥ | vaiśvānara | jāta-vedaḥ | mahi-tvā ||7.13.2||,
7,13,3,a,7-13-3-A,jāto yad agne bhuvanā vy akhyaḥ paśūn na gopā iryaḥ parijmā,"Agni, when, born thou lookedst on all creatures, like a brisk herdsman moving round his cattle.",जातो यदग्ने भुवना व्यख्यः पशून्न गोपा इर्यः परिज्मा,7-13-3,jātaḥ | yat | agne | bhuvanā | vi | akhyaḥ | paśūn | na | gopāḥ | iryaḥ | pari-jmā || vaiśvānara | brahmaṇe | vinda | gātum | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.13.3||,
7,13,3,b,7-13-3-B,vaiśvānara brahmaṇe vinda gātuṁ yūyam pāta svastibhiḥ sadā naḥ,"The path to prayer, Vaisvanara, thou foundest. Ye Gods, preserve us evermore with blessings.",वैश्वानर ब्रह्मणे विन्द गातुं यूयं पात स्वस्तिभिः सदा नः ,7-13-3,jātaḥ | yat | agne | bhuvanā | vi | akhyaḥ | paśūn | na | gopāḥ | iryaḥ | pari-jmā || vaiśvānara | brahmaṇe | vinda | gātum | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.13.3||,
7,14,1,a,7-14-1-A,samidhā jātavedase devāya devahūtibhiḥ,WITH reverence and with offered gifts serve we the God whose flame is bright:,समिधा जातवेदसे देवाय देवहूतिभिः,7-14-1,sam-idhā | jāta-vedase | devāya | devahūti-bhiḥ || haviḥ-bhiḥ | śukra-śociṣe | namasvinaḥ | vayam | dāśema | agnaye ||7.14.1||,
7,14,1,b,7-14-1-B,havirbhiḥ śukraśociṣe namasvino vayaṁ dāśemāgnaye,"Let us bring Jatavedas fuel, and adore Agni when we invoke the Gods.",हविर्भिः शुक्रशोचिषे नमस्विनो वयं दाशेमाग्नये ,7-14-1,sam-idhā | jāta-vedase | devāya | devahūti-bhiḥ || haviḥ-bhiḥ | śukra-śociṣe | namasvinaḥ | vayam | dāśema | agnaye ||7.14.1||,
7,14,2,a,7-14-2-A,vayaṁ te agne samidhā vidhema vayaṁ dāśema suṣṭutī yajatra,"Agni, may we perform thy rites with fuel, and honour thee, O Holy one, with praises:",वयं ते अग्ने समिधा विधेम वयं दाशेम सुष्टुती यजत्र,7-14-2,vayam | te | agne | sam-idhā | vidhema | vayam | dāśema | su-stutī | yajatra || vayam | ghr̥tena | adhvarasya | hotaḥ | vayam | deva | haviṣā | bhadra-śoce ||7.14.2||,
7,14,2,b,7-14-2-B,vayaṁ ghṛtenādhvarasya hotar vayaṁ deva haviṣā bhadraśoce,"Honour thee, Priest of sacrifice! with butter, thee, God of blessed light! with our oblation.",वयं घृतेनाध्वरस्य होतर्वयं देव हविषा भद्रशोचे ,7-14-2,vayam | te | agne | sam-idhā | vidhema | vayam | dāśema | su-stutī | yajatra || vayam | ghr̥tena | adhvarasya | hotaḥ | vayam | deva | haviṣā | bhadra-śoce ||7.14.2||,
7,14,3,a,7-14-3-A,ā no devebhir upa devahūtim agne yāhi vaṣaṭkṛtiṁ juṣāṇaḥ,"Come, Agni, with the Gods to our invoking, come, pleased, to offerings sanctified with Vasat.",आ नो देवेभिरुप देवहूतिमग्ने याहि वषट्कृतिं जुषाणः,7-14-3,ā | naḥ | devebhiḥ | upa | deva-hūtim | agne | yāhi | vaṣaṭ-kr̥tim | juṣāṇaḥ || tubhyam | devāya | dāśataḥ | syāma | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.14.3||,
7,14,3,b,7-14-3-B,tubhyaṁ devāya dāśataḥ syāma yūyam pāta svastibhiḥ sadā naḥ,"May we be his who pays thee, God, due honour. Ye Gods, preserve us evermore with blessings.",तुभ्यं देवाय दाशतः स्याम यूयं पात स्वस्तिभिः सदा नः ,7-14-3,ā | naḥ | devebhiḥ | upa | deva-hūtim | agne | yāhi | vaṣaṭ-kr̥tim | juṣāṇaḥ || tubhyam | devāya | dāśataḥ | syāma | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.14.3||,
7,15,1,a,7-15-1-A,upasadyāya mīḻhuṣa āsye juhutā haviḥ,"OFFER oblations in his mouth, the bounteous God's whom we must serve.",उपसद्याय मीळ्हुष आस्ये जुहुता हविः,7-15-1,upa-sadyāya | mīḷhuṣe | āsye | juhuta | haviḥ || yaḥ | naḥ | nediṣṭham | āpyam ||7.15.1||,
7,15,1,b,7-15-1-B,yo no nediṣṭham āpyam,His who is nearest kin to us:,यो नो नेदिष्ठमाप्यम् ,7-15-1,upa-sadyāya | mīḷhuṣe | āsye | juhuta | haviḥ || yaḥ | naḥ | nediṣṭham | āpyam ||7.15.1||,
7,15,2,a,7-15-2-A,yaḥ pañca carṣaṇīr abhi niṣasāda dame-dame,Who for the Fivefold People's take hath seated him in every home,यः पञ्च चर्षणीरभि निषसाद दमेदमे,7-15-2,yaḥ | pañca | carṣaṇīḥ | abhi | ni-sasāda | dame-dame || kaviḥ | gr̥ha-patiḥ | yuvā ||7.15.2||,
7,15,2,b,7-15-2-B,kavir gṛhapatir yuvā,"Wise, Youthful, Master of the house.",कविर्गृहपतिर्युवा ,7-15-2,yaḥ | pañca | carṣaṇīḥ | abhi | ni-sasāda | dame-dame || kaviḥ | gr̥ha-patiḥ | yuvā ||7.15.2||,
7,15,3,a,7-15-3-A,sa no vedo amātyam agnī rakṣatu viśvataḥ,On all sides may that Agni guard our household folk and property;,स नो वेदो अमात्यमग्नी रक्षतु विश्वतः,7-15-3,saḥ | naḥ | vedaḥ | amātyam | agniḥ | rakṣatu | viśvataḥ || uta | asmān | pātu | aṁhasaḥ ||7.15.3||,
7,15,3,b,7-15-3-B,utāsmān pātv aṁhasaḥ,May he deliver us from woe.,उतास्मान्पात्वंहसः ,7-15-3,saḥ | naḥ | vedaḥ | amātyam | agniḥ | rakṣatu | viśvataḥ || uta | asmān | pātu | aṁhasaḥ ||7.15.3||,
7,15,4,a,7-15-4-A,navaṁ nu stomam agnaye divaḥ śyenāya jījanam,"I have begotten this new hymn for Agni, Falcon of the sky:",नवं नु स्तोममग्नये दिवः श्येनाय जीजनम्,7-15-4,navam | nu | stomam | agnaye | divaḥ | śyenāya | jījanam || vasvaḥ | kuvit | vanāti | naḥ ||7.15.4||,
7,15,4,b,7-15-4-B,vasvaḥ kuvid vanāti naḥ,Will he not give us of his wealth?,वस्वः कुविद्वनाति नः ,7-15-4,navam | nu | stomam | agnaye | divaḥ | śyenāya | jījanam || vasvaḥ | kuvit | vanāti | naḥ ||7.15.4||,
7,15,5,a,7-15-5-A,spārhā yasya śriyo dṛśe rayir vīravato yathā,"Whose lories when he glows in front of sacrite are fair to see,",स्पार्हा यस्य श्रियो दृशे रयिर्वीरवतो यथा,7-15-5,spārhāḥ | yasya | śriyaḥ | dr̥śe | rayiḥ | vīra-vataḥ | yathā || agre | yajñasya | śocataḥ ||7.15.5||,
